id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
254;Sustentabilidade na Administração Pública;https://www.escolavirtual.gov.br/curso/254;Gestão Pública;Enap;Tribunal de Contas da União;28;30;Curso Aberto;Neste curso, você conhecerá o histórico das ações para promoção da sustentabilidade ambiental, compreenderá os principais conceitos sobre o assunto, saberá o que são os planos de gestão de logística sustentável e de gestão de resíduos sólidos e como realizar compras públicas sustentáveis no Brasil. Quer ser saber mais sobre o assunto? Inscreva-se.;Agentes públicos nas esferas federal, estadual e municipal, atuantes na área de logística e compras públicas. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Histórico de encontros e conferências internacionais sobre o meio ambiente.Módulo 2: O que é Sustentabilidade e Desenvolvimento Sustentável; e o Que são os ODS.Módulo 3: O que é A3P, o que é um Plano de Gestão de Logística Sustentável - PGLS, o que é um Plano de Gestão de resíduos sólidos – PGRS.Módulo 4: O que são Compras Públicas Sustentáveis? Acórdãos TCU Plenário 1056/17 e 3254/21, o que é o IASA?";05/10/2019;;
257;Gestão Orçamentária e Financeira;https://www.escolavirtual.gov.br/curso/257;Orçamento e Finanças;Enap;Tribunal de Contas da União;20;30;Curso Aberto;Nos órgãos e entidades estatais, o processo de planejamento é essencial para que os recursos públicos sejam aplicados de forma eficiente, eficaz e efetiva, de modo a produzir os resultados esperados pela sociedade. O curso foi criado, tendo em vista a importância desse tema.;Agentes da administração pública nas esferas federal, estadual e municipal. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;" Planejamento e orçamento público; PPA, LDO e LOA - prazos, vigência e características; Ciclo e princípios orçamentários; Créditos adicionais; Discussão e votação do orçamento; Controle e avaliação da execução orçamentária; Regra de ouro; Reserva de contingência. ";14/10/2019;;
258;Planejamento Governamental;https://www.escolavirtual.gov.br/curso/258;Estratégia e Planejamento;Enap;Tribunal de Contas da União;20;30;Curso Aberto;"Espera-se que ao término do curso, o participante seja capaz de: - Realizar um planejamento estruturado, com base em princípios de eficiência, eficácia e efetividade, para embasar ações governamentais; - Definir políticas públicas; - Elaborar indicadores de situação e de meta, em contextos de gestão pública; - Utilizar ferramentas de apoio ao planejamento no aprimoramento da gestão pública.";Agentes públicos em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;" Estratégia organizacional; Planejamento estratégico; Ciclo de gestão; Ciclo das políticas públicas; Planejamento Governamental; Indicadores, metas e avaliação; Ferramentas de apoio ao planejamento (Árvore de problemas, Gráfico de Gantt, Análise Stakeholder, Mapa de Processos e Análise SWOT). ";24/10/2019;;
259;Administração de Serviços na Nuvem de Governo;https://www.escolavirtual.gov.br/curso/1076?;TI e Transformação Digital;Enap;Ministério da Fazenda;30;30;Curso Aberto;Com foco na necessidade de capacitar servidores do Poder Executivo federal em atendimento ao Programa de Desenvolvimento de Capacidades para Transformação Digital no Poder Executivo Federal (Capacita Gov.br), o curso foi desenvolvido pela Enap, em parceria com a Secretaria de governo Digital do Ministério da Economia em 2019.;Gestores públicos e/ou Analistas em TI. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; Módulo I – Visão Geral de Computação em Nuvem Módulo II - Itens Básicos de Infraestrutura Módulo III - Mecanismos de Segurança da Informação em Nuvem Módulo IV - Aprisionamento Tecnológico (Lock-in) Módulo V - Gerenciando Custo ;24/10/2019;;
260;SIAFI Ordens Bancárias;https://www.escolavirtual.gov.br/curso/260;Orçamento e Finanças;Enap;Secretaria do Tesouro Nacional;30;30;Curso Aberto;O curso apresenta informações sobre ordens bancárias no Siafi para que o participante domine os principais conceitos e procedimentos relativos às ordens bancárias no governo federal.;Servidores públicos que trabalham na área de acompanhamento e execução orçamentária e financeira. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo I: Aspectos Gerais;Módulo II: Ordens bancárias com trânsito pelo Banco do Brasil; eMódulo III: Ordens bancárias cm trânsito pelo Banco Central.";18/11/2019;;
270;Governança de Dados;https://www.escolavirtual.gov.br/curso/270;Dados;Enap;Ministério da Fazenda;30;30;Curso Aberto;Em tempo de economia digital, onde o volume de dados produzidos é imenso, as instituições precisam lidar com este cenário a fim de disponibilizar a informação correta em tempo hábil para a tomada de decisões. A boa governança de dados é o caminho para superar este desafio! Inscreva-se e conheça os fundamentos relacionados à importância da governança de dados especialmente na Administração Pública Federal.;Servidores públicos de qualquer esfera e Poder, principalmente aqueles que atuam em áreas correlatas à governança, gestão e o gerenciamento de dados. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; Módulo 1 - Contexto da Governança de Dados na Administração Pública Módulo 2 - Princípios, importância e desafios do Gerenciamento de Dados Módulo 3 - Gestão inteligente de Dados Módulo 4 - Gerenciamento de Metadados e da Qualidade dos Dados ;01/04/2021;;
271;Fundamentos e Metodologia da Educação Corporativa;https://www.escolavirtual.gov.br/curso/271;Educação, Docência e Pesquisa;Enap;Secretaria Especial da Receita Federal do Brasil;40;60;Curso Aberto;No cenário globalizado, as organizações governamentais têm percebido os servidores públicos como seu principal ativo, o que faz com que a educação corporativa assuma um papel essencial no desenvolvimento e aprimoramento das competências profissionais. Neste curso, aprenda diferentes métodos e estratégias de ensino aplicados à aprendizagem corporativa e contribua para o crescimento organizacional.;Servidores públicos que almejam adquirir competências necessárias para a prática da educação corporativa. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; Módulo 1: Educação na formação profissional Módulo 2: Aprendizagem de adultos Módulo 3: Tecnologias mediadoras da educação Módulo 4: Planejamento do processo de ensino-aprendizagem Módulo 5: Relação pedagógica ;30/03/2020;;
273;Acessibilidade em espaços urbanos;https://www.escolavirtual.gov.br/curso/273;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;16;30;Curso Aberto;Planejamento e projeto urbano são importantes para a criação de cidades mais acessíveis e inclusivas para todos. Neste curso, você poderá conhecer as diretrizes e exemplos de soluções para fundamentar avaliações e projetos de acessibilidade em nossas cidades, de acordo com a legislação brasileira.;Corpo técnico do Poder Público e profissionais liberais, responsáveis por análises, desenvolvimento, implantação, aprovação e/ou fiscalização de leis e projetos na esfera urbana. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Cidades são para TodosMódulo 2 – Mobilidade Urbana e AcessibilidadeMódulo 3 – Acessibilidade nos Sistemas de TransporteMódulo 4 - Acessibilidade Espacial em Áreas Livres Públicas de Lazer;28/10/2020;;
274;Acessibilidade em espaços edificados de uso público;https://www.escolavirtual.gov.br/curso/274;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;20;30;Curso Aberto;Todos os ambientes de uso público no Brasil devem ser acessíveis para que as pessoas possam realizar as suas atividades com autonomia e segurança. Neste curso, você poderá conhecer os requisitos de acessibilidade e de Desenho Universal para o uso de edificações considerando suas diversas funções e as necessidades de cada usuário.;Profissionais envolvidos com análise, desenvolvimento, projetos, aprovação e/ou fiscalização de edificações. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Diretrizes Gerais de Acessibilidade em Edifícios Públicos.Módulo 2: Diretrizes Específicas de Acessibilidade em Edifícios Públicos.Módulo 3: Sanitários, Banheiros e Vestiários.;14/08/2020;;
275;Acessibilidade em espaços de uso público no Brasil;https://www.escolavirtual.gov.br/curso/274;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;20;30;Curso Aberto;"O curso tem como foco a identificação dos problemas enfrentados por pessoas com diversos tipos de deficiências e as dificuldades para atingir a inclusão social; o papel que desempenham; os diversos tipos de legislação; as condições de acessibilidade dos ambientes; e, a atuação profissional dos responsáveis pela avaliação da acessibilidade dos espaços dentro de uma metodologia de Desenho Universal.";Agentes públicos e demais profissionais responsáveis por atividades vinculadas à promoção da acessibilidade em ambientes construídos de uso público. Curso aberto, qualquer pessoa pode se inscrever;Módulo 1 - Sobre as lutas por inclusão das pessoas com deficiência.Módulo 2 - Sobre espaços humanos, deficiências e atividades.Módulo 3 - Sobre acessibilidade e atuação profissional.;28/05/2020;;
277;Introduction to competency-based management;https://www.escolavirtual.gov.br/curso/277;Gestão Pública;Enap;Secretaria Especial da Receita Federal do Brasil;40;60;Curso Aberto;What do you know about Competency-Based Management? From the Brazilian experience, understand how the Competency-Based Management model can contribute to improve public service, helping the organization to achieve its strategic objectives. Click here for a short tutorial that aims to facilitate access to the course for non-Portuguese speaking users. This course is also available in portuguese version.;Preferably, civil servants who work in the public administration of BRICS member countries. However, the course is open to all and anyone interested in the subject can enroll.;Module 1 - Personnel Management, Concepts, Definitions and TypesModule 2 - Systemic Process, Description of Competency and Case StudyModule 3 - Competency-based Management, Strategic Routes and Perspectives;18/03/2020;;
281;Estruturas de Gestão Pública;https://www.escolavirtual.gov.br/curso/281;Gestão Pública;Enap;Tribunal de Contas da União;30;30;Curso Aberto;Neste curso você verá um pouco da estrutura e funcionamento da Administração Pública Federal. Esperamos que, ao final do curso, você se sinta capaz de identificar as diversas funções das instituições e os diversos papéis dos agentes públicos na estrutura da Administração Pública, bem como os responsáveis por atos administrativos referentes aos bens e dinheiros públicos;Servidores públicos e cidadãos em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; Aula 1 – Estruturas da Administração Pública Federal Aula 2 – Ciclo de gestão na Administração Pública Federal Aula 3 – Descentralização de atividade Aula 4 – Estado Regulador Aula 5 – Atuação do TCU e sua relação com os Poderes da União ;28/02/2020;;
283;Tesouro Gerencial;https://www.escolavirtual.gov.br/curso/283;Orçamento e Finanças;Enap;Secretaria do Tesouro Nacional;60;60;Curso Aberto;Compreenda e aplique as funcionalidades do Tesouro Gerencial, um importante sistema para acompanhamento da execução orçamentária e financeira do governo federal. Aprenda as operações básicas dessa ferramenta que proporciona a produção de relatórios com autonomia, flexibilidade e segurança.;Agentes públicos de qualquer esfera e Poder. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Histórico, Arquitetura e Características.Módulo 2: Estrutura da Informação.Módulo 3: Acesso e Navegação.Módulo 4: Conceitos do Tesouro Gerencial.Módulo 5: Conceitos sobre Orçamento Público.Módulo 6: Objetos de Relatório em Branco.Módulo 7: Criando e Salvando uma Consulta.Módulo 8: Barra de Menus e Ferramentas.Módulo 9: Alterando uma Consulta.Módulo 10: Criar Filtro, Prompt, Grupo Personalizado e Métrica.Módulo 11: Relatório com Filtro, Prompt, Métrica e Grupo Personalizado.Módulo 12: Consulta Construída.Módulo 13: Consultando Documentos.Módulo 14: Dicas do Tesouro Gerencial.;28/02/2020;;
287;Boas Práticas de Manipulação em Serviços de Alimentação;https://www.escolavirtual.gov.br/curso/287;Saúde;Enap;Anvisa;12;30;Curso Aberto;O curso Boas Práticas de Manipulação em Serviços de Alimentação foi desenvolvido pela Enap, em parceria com Agência Nacional de Vigilância Sanitária e Universidade Federal de Santa Catarina, com o objetivo de capacitar, apoiar e auxiliar os manipuladores de alimentos a aperfeiçoarem o controle sobre requisitos na manipulação dos alimentos, reduzindo assim o risco de doenças associadas ao consumo de alimentos.;Funcionários de estabelecimentos que manipulam, preparam, armazenam ou expõem à venda alimentos preparados, tais como: restaurantes, cantinas, bares e lanchonetes. Os responsáveis desses estabelecimentos podem usar o curso para capacitação de seus funcionários. Donas de casa, empregados domésticos, cuidadores também podem melhorar suas práticas domésticas de preparo e armazenamento de alimentos realizando o curso. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Entendendo a contaminação dos alimentosAmbiente de Manipulação e Cuidados com ÁguaManuseio do Lixo e Controle de Vetores e PragasHigienizaçãoManipuladores e VisitantesEtapas da Manipulação dos AlimentosDocumentação e Função do Responsável pelo ServiçoRevisão do conteúdo;12/03/2020;;
290;Proteção de Dados Pessoais no Setor Público;https://www.escolavirtual.gov.br/curso/290;Gestão Pública;Enap;Ministério da Fazenda;15;30;Curso Aberto;Que tal saber mais sobre a Lei Geral de Proteção de Dados (LGDP) e sua aplicabilidade? Você aprenderá conhecimentos importantes sobre os processos e as medidas de segurança para tratar e proteger dados pessoais no setor público. O curso propõe esclarecer aos participantes os diversos pontos apresentados na lei. Fique por dentro desse assunto!;Servidores públicos de qualquer esfera e poder (especialmente aqueles que atuam em instituições participantes da Rede Gov.Br) e qualquer pessoa interessada. Curso Aberto.; Módulo 1 - O Tratamento de Dados Pessoais no Setor PúblicoMódulo 2 - O Ciclo de Vida dos Dados Pessoais Módulo 3 - Medidas de Segurança no Tratamento dos Dados Pessoais Módulo 4 - Relatório de Impacto à Proteção de Dados Pessoais ;18/03/2020;;
293;Noções Básicas do Trabalho Remoto;https://www.escolavirtual.gov.br/curso/293;TI e Transformação Digital;Enap;Endeavor;10;30;Curso Aberto;"O trabalho remoto já é uma realidade, pensando nisso, a Enap e a Endeavor prepararam este curso para apresentar diversas estratégias e dicas que facilitam o seu dia a dia, a organização do trabalho individual e em equipe. Quer saber mais? Você pode ser inscrever neste curso gratuito e aberto na EVG, assistir o vídeo do GNPapo promovido pelo laboratório de inovação da Enap, disponível em ""Conteúdo Relacionado"".";Agentes públicos que atuam na gestão de equipes e interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;" Módulo 1 - Trabalho remoto: organização da equipe e criação de plano de ação; Módulo 2 - Condições para o trabalho remoto; Módulo 3 - Como trabalhar em casa; ";31/03/2020;;
296;Orçamento Público;https://www.escolavirtual.gov.br/curso/296;Orçamento e Finanças;Enap;Secretaria de Orçamento Federal;40;60;Curso Aberto;Com o objetivo da melhoria da gestão orçamentária, este curso busca desenvolver competências relacionadas aos principais temas orçamentários para aprimorar o trabalho na área e, também, aumentar a qualidade do gasto público e o fortalecimento do controle social. O curso é mais um fruto da parceria da Secretaria do Orçamento Federal (SOF) e da Enap. Ficou interessado? Se inscreva!;Agentes públicos que atuam na gestão orçamentária e interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Orçamento Público: Conceitos e Fundamentos;Módulo 2: Instrumentos do Processo Orçamentário Brasileiro;Módulo 3: Receita Orçamentária;Módulo 4: Despesa Orçamentária;Módulo 5: Execução e Avaliação Orçamentária.";22/04/2020;;
299;A Liderança Pública em Tempos de Crise;https://www.escolavirtual.gov.br/curso/299;Liderança;Enap;CLP - Centro de Liderança Pública;10;30;Curso Aberto;Em cenários de graves crises mundiais, nossos olhares se voltam para as lideranças. Pensando nisso, o CLP – Liderança Pública e a ENAP prepararam este curso para apresentar a um passo a passo de como liderar em tempos de crise. O conteúdo tem uso prático para que lideranças consigam navegar pela crise, servindo como um repositório de apoio e suporte para o enfrentamento da instabilidade ocasionada pelo coronavírus.;Agentes públicos que atuam na gestão de equipes e interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo I: Como liderar em tempos de crise?Módulo II: Boas práticas de enfrentamento à pandemiaMódulo III: Diretrizes oficiaisMódulo IV: Lembre-se dos agentes invisíveis;17/04/2020;;
300;Gestão de Riscos em Processos de Trabalho (segundo o Coso);https://www.escolavirtual.gov.br/curso/300;TI e Transformação Digital;Enap;Ministério da Fazenda;20;30;Curso Aberto;"No contexto governamental, os riscos podem ter impactos de grande escala. A capacidade de antevê-los, de identificá-los, de analisá-los e de elaborar um planejamento de respostas contundente, depende significativamente da percepção das pessoas, que precisam desenvolver um olhar aguçado sobre o contexto ou realidade em que se inserem. Pensando nisso, o curso tem como objetivo capacitar pessoas para aplicar as noções de gestão de riscos no contexto do setor público. Atenção, este curso é o novo nome do antigo ""Gestão de Riscos no Setor Público"".";Agentes públicos federais que participam do processo de decisão administrativa acerca do ato público de liberação de atividade econômica. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; 1 Estruturas de Gerenciamento e Bases Normativas 1.1 Gestão de Riscos 1.2 Declarações de posicionamento 1.3 Normas e regulamentações relacionadas 2 Estrutura do COSO ERM 2.1 Ambiente de controle 2.2 Fixação de objetivos 2.3 Identificação de eventos 2.4 Avaliação de riscos 2.5 Resposta aos riscos 2.6 Atividades de controle 2.7 Informação e comunicação 2.8 Monitoramento 3 Ciclo de gerenciamento de riscos corporativos 3.1 Metodologia de gerenciamento de riscos do MP 3.2 Etapas do gerenciamento de riscos ;16/04/2020;;
301;Teletrabalho e Educação a Distância;https://www.escolavirtual.gov.br/curso/301;Gestão Pública;Enap;Fundação CEPERJ;8;30;Curso Aberto;O desafio de transformação da realidade de trabalho está fazendo com que pessoas e organizações adaptem seus processos de trabalho. Pensando nisso, a Enap traz mais uma oportunidade de capacitação com este curso desenvolvido pelo CEPERJ, instituição parceria da EV.G. O tema interessou? Procura informações sobre experiências, informações práticas e possibilidades para manter a qualidade do trabalho, agora desenvolvido remotamente. Se inscreva!;Agentes públicos e interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Introdução ao teletrabalho. Conceitos.Ferramentas para teletrabalho.Sobre a Web.Educação.Tópicos sobre EaD.História da EaD.;06/05/2020;;
304;Sistema Eletrônico de Informações - SEI! ADMINISTRAR;https://www.escolavirtual.gov.br/curso/304;Gestão da Informação e do Conhecimento;Enap;Ministério da Fazenda;40;60;Curso Aberto;Aprenda a parametrizar, configurar e administrar o Sistema Eletrônico de Informações (SEI). Desvende alguns segredos, solucione problemas e aproveite para alinhar as boas práticas de administração da ferramenta. Tudo isso em um único curso!;Responsáveis pela parametrização do SEI no seu órgão ou entidade, após a instalação do sistema pela área de tecnologia. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Introdução.Módulo 2: Estrutura Organizacional.Módulo 3: Controle de Acesso.Módulo 4: Administração do SEI (Parte I).Módulo 5: Administração do SEI (Parte II).Módulo 6: Administração do SEI (Parte III).Módulo 7: Relatórios e Auditoria.;08/05/2020;;
306;Proteção a Direitos Humanos: Prevenção e Proibição da Tortura;https://www.escolavirtual.gov.br/curso/306;Direitos Humanos e Cidadania;Enap;Ministério dos Direitos Humanos e Cidadania;30;30;Curso Aberto;Este curso foi desenvolvido pelo Ministério da Mulher, da Família e dos Direitos Humanos, em parceria com a Enap, com foco na necessidade de avançar na Educação em Direitos Humanos e no enfrentamento da tortura. Quer se aprofundar mais no assunto? Inscreva-se.;Pessoas que atuam ou venham a atuar na garantia, defesa e promoção dos direitos humanos ou que integrem os comitês estaduais de proteção e combate à tortura. Curso aberto, qualquer pessoa pode se inscrever;Módulo 1 - O que é tortura e o que são tratamentos ou penas cruéis, desumanos e degradantes?Módulo 2 - Quem são as vítimas de tortura?Módulo 3 - As responsabilidades dos Poderes do Estado no combate e enfretamento da tortura.Módulo 4 - Quais são as Articulações para Prevenção e Enfrentamento à Tortura?Módulo 5 - Estudos de caso: sistematizando dados sobre tortura.;31/07/2020;;
315;Primeiros passos para uso de Linguagem Simples;https://www.escolavirtual.gov.br/curso/315;Comunicação;Enap;Enap - Escola Nacional de Administração Pública;8;30;Curso Aberto;Desenvolvido pela Enap, em parceria não onerosa com a jornalista e pesquisadora Heloísa Fischer, este curso tem o intuito de apresentar sete diretrizes para a produção de textos informativos com linguagem simples, que sejam mais fáceis de serem lidos e compreendidos pela maior parte das pessoas. A linguagem simples apresenta-se, ao mesmo tempo, como uma causa social e uma técnica de comunicação. Quer saber como aplicar a linguagem simples? Inscreva-se.;Agentes públicos interessados em produzir textos mais fáceis de serem lidos e compreendidos e interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;A linguagem simples e o modelo de escrita Comunica SimplesÉ preciso ter empatia na hora de escrever um textoA hierarquia das informações faz diferençaAs palavras do texto precisam ser conhecidasAs palavras concretas têm preferênciaUse e abuse das frases curtasNunca se esqueça da ordem diretaFaça sempre um diagnóstico;30/06/2020;;
317;Ágil no Contexto do Serviço Público;https://www.escolavirtual.gov.br/curso/317;Estratégia e Planejamento;Enap;Ministério da Fazenda;15;30;Curso Aberto;O curso, de caráter introdutório, pretende mostrar a mentalidade Ágil no gerenciamento de projetos e nas execuções de ações públicas por meio da apresentação dos aspectos teóricos da mentalidade ágil e do movimento, bem como seus desafios e possibilidades, além de abordar a importância da adoção do Ágil na transformação digital no contexto do serviço público.;Agentes públicos que ocupam cargo de gestão. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - Considerações iniciais sobre o movimento ÁgilMódulo 2 - Desafios e possibilidades do movimento ÁgilMódulo 3 - Considerações finais do movimento Ágil;07/07/2020;;
318;Inteligência Emocional;https://www.escolavirtual.gov.br/curso/318;Liderança;Enap;Secretaria Especial da Receita Federal do Brasil;50;60;Curso Aberto;A gestão emocional excelente é a possibilidade?do?ser humano autogerir suas emoções e expressá-las de maneira funcional para consigo e em sociedade, que permite a construção de uma mentalidade de crescimento e, a partir disso, a atuação de maneira produtiva e congruente na carreira e vida pessoal. Tem interesse de desenvolver competências de metacognição e gestão emocional? Se inscreva! Disponível nas versões em espanhol e inglês;Agentes públicos que, em posição de liderança, necessitam conhecer e executar estratégias para lidar com emoções pessoais e interpessoais. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Gestão das emoções pessoaisMódulo 2 – Gestão das emoções nas relações interpessoaisMódulo 3 – Ambiente de trabalho positivoMódulo 4 – Liderança positiva;14/08/2020;;
319;Estruturas Organizacionais do Poder Executivo Federal - Siorg;https://www.escolavirtual.gov.br/curso/319;Gestão Pública;Enap;Ministério da Fazenda;15;30;Curso Aberto;Aprenda a registrar informações no Sistema de Informações Organizacionais da Administração Pública Federal – Siorg! Como? Compreendendo a estrutura hierárquica e as competências regimentais do Poder Executivo Federal e alinhando os conceitos fundamentais com as aplicações relacionados às estruturas organizacionais.;Servidores/as de órgãos e entidades do Executivo Federal, especialmente, para aqueles que utilizam o Sistema de Informações Organizacionais da Administração Pública Federal - Siorg e demais interessados/as. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Estruturas Organizacionais e o EstadoConceitos Fundamentais e AplicaçõesSiorg na Prática!;30/06/2020;;
320;Introdução à Audiodescrição;https://www.escolavirtual.gov.br/curso/320;Comunicação;Enap;Enap - Escola Nacional de Administração Pública;40;60;Curso Aberto;A audiodescrição é um recurso de acessibilidade comunicacional que aumenta a compreensão de pessoas com deficiência visual, englobando e ampliando a acessibilidade para o entendimento de pessoas com deficiência intelectual, idosos e disléxicos, colaborando com a construção de uma sociedade inclusiva. O curso apresenta recursos de audiodescrição, especialmente em sites, redes sociais e publicações.;Agentes públicos interessados em acessibilidade. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Introdução à audiodescriçãoMódulo 2 – Técnicas de audiodescrição aplicadas à internet e sitesMódulo 3 – Audiodescrição na culturaMódulo 4 – Audiodescrição em livros e publicações curtasMódulo 5 – Comunicação acessível;20/08/2020;;
325;Análise de Dados em Linguagem R;https://www.escolavirtual.gov.br/curso/325;Dados;Enap;Ministério da Fazenda;20;30;Curso Aberto;A análise de dados tem grande importância na tomada de decisões, auxiliando instituições na detecção de anomalias, monitoramento de indicadores ou melhoria de processos. Neste curso, você vai aprender a utilizar a linguagem R na preparação e exploração dos dados, apresentando resultados em gráficos e painéis gerenciais. Além disso, você vai conhecer conceitos iniciais de ciência de dados.;Profissionais dos órgãos e entidades da Administração Federal direta, autárquica e fundacional, e dos órgãos e entidades estaduais, distritais e municipais participantes da Rede Nacional de Governo Digital, denominada como rede.gov.br. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Introdução à Análise de Dados.Módulo 2: Fundamentos da Linguagem R.Módulo 3: Introdução à Machine Learning.Módulo 4: Análise dos Dados na Prática.;17/08/2020;;
326;Princípios do Design Thinking e Inovação em Governo;https://www.escolavirtual.gov.br/curso/326;Inovação;Enap;Enap - Escola Nacional de Administração Pública;10;30;Curso Aberto;Com foco na necessidade de desenvolvimento de competências dos agentes públicos, este curso traz uma abordagem dos fundamentos de Design Thinking, apresentando formas inovadoras para entender melhor os problemas e as soluções que podem ser desenvolvidas. A iniciativa insere-se no Programa de Desenvolvimento de Capacidades para Transformação Digital no Poder Executivo Federal (Capacita Gov.br). Inscreva-se!;Agentes públicos interessados design thinking e sua relação como inovação em governo. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Aula 1 – O que é design?Aula 2 – Design ThinkingAula 3 – O modelo teórico do duplo diamanteAula 4 – Design centrado no ser humanoAula 5 - Os três princípios do designAula 6 - Como o design pode ajudar a resolver problemas públicos?Aula 7 - Inovação em governo;31/07/2020;;
331;Pesquisa com usuários: como ouvir cidadãos e empresas para melhorar seus serviços;https://www.escolavirtual.gov.br/curso/331;Educação, Docência e Pesquisa;Enap;Ministério da Fazenda;20;30;Curso Aberto;O curso abordará a pesquisa com usuários, tendo em vista que é a melhor maneira de descobrir qual é a experiência e a expectativa das pessoas que realmente utilizam (ou utilizarão) determinado produto ou serviço, de forma a obter insights para projetá-lo ou aprimorá-lo. Além disto, apresentará a pesquisa sobre a experiência dos usuários no contexto de transformação digital de serviços públicos, a fim de evidenciar a melhoraria da experiência do cidadão com os serviços.;"Pessoas que trabalham com a temática ""pesquisa com usuários"". Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.";Módulo 1 - A pesquisa com usuários de serviços públicos: conceitos fundamentaisMódulo 2 - O desenho da pesquisaMódulo 3 - O trabalho de campoMódulo 4 - Consolidação dos achados;25/09/2020;;
332;Linguagem simples aproxima o governo das pessoas. Como usar?;https://www.escolavirtual.gov.br/curso/332;Comunicação ;Enap;Laboratório de Inovação em Governo da Secretaria Municipal de Inovação e Tecnologia de São Paulo;20;30;Curso Aberto;Quer aprender como simplificar aquele documento com uma linguagem super complexa? E ainda aprender como escrever textos com uma linguagem simples e compreensível? Este curso vai te ensinar uma forma estruturada de fazer isso. O curso apresenta e aprofunda a discussão sobre o uso da linguagem simples no setor público e a importância da disseminação da pauta no Brasil.;Agentes públicos interessados em produzir textos mais fáceis de serem lidos e compreendidos e interessados no tema. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;MÓDULO 1 - Conheça a Linguagem SimplesMÓDULO 2 - Use a Linguagem SimplesMÓDULO 3 - Compartilhe a Linguagem Simples;08/07/2020;;
334;Gestão de Equipes em Trabalho Remoto;https://www.escolavirtual.gov.br/curso/334;Liderança;Enap;Enap - Escola Nacional de Administração Pública;20;30;Curso Aberto;Este curso apresenta diversas contribuições para a gestão de equipes em trabalho remoto. O conteúdo traz dicas e ferramentas interessantes, além de abordar pontos importantes relacionados à gestão de pessoas. Trata-se de um curso necessário, criado a partir dos desafios que afetaram as instituições nos últimos tempos. Que tal conhecer um pouco mais desse assunto? Inscreva-se.;Agentes públicos que exercem função de liderança e sociedade em geral. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;O mundo do trabalho e seu impacto no serviço público.Nasce um teletrabalhador, nasce um telegestor.Comunicação e engajamento de equipes.Desenvolvimento da equipe.;21/08/2020;;
336;Problem-Solving Skills;https://www.escolavirtual.gov.br/curso/336;Estratégia e Planejamento;Enap;Columbia University;25;30;Curso Aberto;Problem solving skills are essential for personal and professional growth. In this course you will learn the LEADS Framework – five fundamental skills at the foundation of effective problem solving. Click here for a short tutorial that aims to facilitate access to the course for non-Portuguese speaking users.;Brazilian Civil servants. However, the course is open to all and anyone interested in the subject can enroll.;Module 1 - Introduction to problem-solving skills and self-assessmentModule 2 - Introduction to the LEADS FrameworkModule 3 - L for LeadershipModule 4 - E for Effective CommunicationModule 5 - A for Analytical ThinkingModule 6 - D for Decision MakingModule 7 - S for Solution Implementation;21/09/2020;;
